family	family_jp	common_name	s_name
Lamiaceae	シソ	ウスベニコバノタツナミ	Scutellaria indica var. parvifolia f. lilacina
Lamiaceae	シソ	ベニバナビロードナミキ	Scutellaria indica var. parvifolia f. lilacina
Lamiaceae	シソ	ホクリクタツナミソウ	Scutellaria indica var. satokoae
Lamiaceae	シソ	サンインタツナミソウ	Scutellaria indica var. satokoae
Lamiaceae	シソ	ヒカゲナミキソウ	Scutellaria insignis
Lamiaceae	シソ	ハナタツナミソウ	Scutellaria iyoensis
Lamiaceae	シソ	シロバナハナタツナミソウ	Scutellaria iyoensis f. albiflora
Lamiaceae	シソ	ヒメタツナミソウ	Scutellaria kikai-insularis
Lamiaceae	シソ	キカイタツナミソウ	Scutellaria kikai-insularis
Lamiaceae	シソ	ツクシタツナミソウ	Scutellaria kiusiana
Lamiaceae	シソ	シソバタツナミ	Scutellaria kiusiana
Lamiaceae	シソ	ウラベニツクシタツナミ	Scutellaria kiusiana
Lamiaceae	シソ	シロバナツクシタツナミ	Scutellaria kiusiana f. albiflora
Lamiaceae	シソ	シロバナツクシタツナミソウ	Scutellaria kiusiana f. albiflora
Lamiaceae	シソ	クジュウナミキ	Scutellaria kujuensis
Lamiaceae	シソ	ヤクシマシソバタツナミ	Scutellaria kuromidakensis
Lamiaceae	シソ	ヤクシマナミキ	Scutellaria kuromidakensis
Lamiaceae	シソ	シソバタツナミ	Scutellaria laeteviolacea
Lamiaceae	シソ	イガタツナミ	Scutellaria laeteviolacea
Lamiaceae	シソ	イガタツナミソウ	Scutellaria laeteviolacea
Lamiaceae	シソ	シソバタツナミソウ	Scutellaria laeteviolacea
Lamiaceae	シソ	シマジタツナミソウ	Scutellaria laeteviolacea
Lamiaceae	シソ	ホナガタツナミソウ	Scutellaria laeteviolacea
Lamiaceae	シソ	トウゴクシソバタツナミ	Scutellaria laeteviolacea var. abbreviata
Lamiaceae	シソ	アオシソバタツナミ	Scutellaria laeteviolacea var. abbreviata f. concolor
Lamiaceae	シソ	イガタツナミ	Scutellaria laeteviolacea var. kurokawae
Lamiaceae	シソ	イガタツナミソウ	Scutellaria laeteviolacea var. kurokawae
Lamiaceae	シソ	シソバタツナミ	Scutellaria laeteviolacea var. laeteviolacea
Lamiaceae	シソ	シソバタツナミソウ	Scutellaria laeteviolacea var. laeteviolacea
Lamiaceae	シソ	ホナガタツナミソウ	Scutellaria laeteviolacea var. laeteviolacea
Lamiaceae	シソ	イガタツナミ	Scutellaria laeteviolacea var. laeteviolacea
Lamiaceae	シソ	ホナガタツナミソウ	Scutellaria laeteviolacea var. maekawae
Lamiaceae	シソ	シマジタツナミソウ	Scutellaria laeteviolacea var. maekawae
Lamiaceae	シソ	ムニンタツナミソウ	Scutellaria longituba
Lamiaceae	シソ	ジュズネナミキソウ	Scutellaria moniliorhiza
Lamiaceae	シソ	ジュズネタツナミソウ	Scutellaria moniliorhiza
Lamiaceae	シソ	タマナミキソウ	Scutellaria moniliorhiza
Lamiaceae	シソ	デワノタツナミソウ	Scutellaria muramatsui
Lamiaceae	シソ	ミヤマタツナミソウ	Scutellaria pekinensis var. alpina
Lamiaceae	シソ	ペキンタツナミソウ	Scutellaria pekinensis var. pekinensis
Lamiaceae	シソ	ヤマタツナミソウ	Scutellaria pekinensis var. transitra
Lamiaceae	シソ	マンシュウタツナミソウ	Scutellaria pekinensis var. transitra
Lamiaceae	シソ	エゾタツナミソウ	Scutellaria pekinensis var. ussuriensis
Lamiaceae	シソ	モリタツナミソウ	Scutellaria pekinensis var. ussuriensis
Lamiaceae	シソ	タイワンヒメタツナミソウ	Scutellaria playfairii
Lamiaceae	シソ	ルソンタツナミソウ	Scutellaria playfairii
Lamiaceae	シソ	ハイタツナミソウ	Scutellaria playfairii var. procumbens
Lamiaceae	シソ	ホソバナミキ	Scutellaria regeliana
Lamiaceae	シソ	ナガバナミキソウ	Scutellaria regeliana
Lamiaceae	シソ	メホソバナミキ	Scutellaria regeliana var. ikonnikovii
Lamiaceae	シソ	アカボシタツナミソウ	Scutellaria rubropunctata
Lamiaceae	シソ	ヒメアカボシタツナミ	Scutellaria rubropunctata var. minima
Lamiaceae	シソ	アマミタツナミソウ	Scutellaria rubropunctata var. naseana
Lamiaceae	シソ	アカボシタツナミソウ	Scutellaria rubropunctata var. rubropunctata
Lamiaceae	シソ	アマミタツナミソウ	Scutellaria rubropunctata var. rubropunctata
Lamiaceae	シソ	ヤクシマナミキ	Scutellaria rubropunctata var. yakusimensis
Lamiaceae	シソ	ヒメアカボシタツナミ	Scutellaria rubropunctata var. yakusimensis
Lamiaceae	シソ	マンシュウナミキソウ	Scutellaria scordiifolia
Lamiaceae	シソ	イヌナミキソウ	Scutellaria scordiifolia
Lamiaceae	シソ	モウコナミキソウ	Scutellaria scordiifolia var. ammophila
Lamiaceae	シソ	ミヤマナミキ	Scutellaria shikokiana
Lamiaceae	シソ	ケミヤマナミキ	Scutellaria shikokiana var. pubicaulis
Lamiaceae	シソ	ミヤマナミキ	Scutellaria shikokiana var. shikokiana
Lamiaceae	シソ	ナミキソウ	Scutellaria strigillosa
Lamiaceae	シソ	ハマナミキソウ	Scutellaria strigillosa
Lamiaceae	シソ	シロバナナミキソウ	Scutellaria strigillosa f. albiflora
Lamiaceae	シソ	ケナミキソウ	Scutellaria strigillosa f. hirta
Lamiaceae	シソ	タイワンタツナミソウ	Scutellaria taiwanensis
Lamiaceae	シソ	タシロタツナミソウ	Scutellaria tashiroi
Lamiaceae	シソ	タシロタツナミ	Scutellaria tashiroi
Lamiaceae	シソ	タロコタツナミソウ	Scutellaria tashiroi var. tomentosa
Lamiaceae	シソ	アツバタツナミソウ	Scutellaria tsusimensis
Lamiaceae	シソ	オオバタツナミソウ	Scutellaria tsusimensis
Lamiaceae	シソ	カントウナミキソウ	Scutellaria tuminensis
Lamiaceae	シソ	キバナオウゴン	Scutellaria viscidula
Lamiaceae	シソ	エゾナミキ	Scutellaria yezoensis
Lamiaceae	シソ	エゾナミキソウ	Scutellaria yezoensis
Lamiaceae	シソ	オオナミキソウ	Scutellaria yezoensis
Lamiaceae	シソ	セイヨウイヌゴマ	Stachys annua
Lamiaceae	シソ	ヤブチョロギ	Stachys arvensis
Lamiaceae	シソ	ノチョロギ	Stachys arvensis
Lamiaceae	シソ	ヤブイヌゴマ	Stachys arvensis
Lamiaceae	シソ	エゾイヌゴマ	Stachys aspera
Lamiaceae	シソ	アラゲイヌゴマ	Stachys aspera
Lamiaceae	シソ	エゾイヌゴマ	Stachys aspera var. baicalensis
Lamiaceae	シソ	アラゲイヌゴマ	Stachys aspera var. baicalensis
Lamiaceae	シソ	イヌゴマ	Stachys aspera var. hispidula
Lamiaceae	シソ	タイリクイヌゴマ	Stachys aspera var. hispidula
Lamiaceae	シソ	チョロギダマシ	Stachys aspera var. hispidula
Lamiaceae	シソ	ケナシイヌゴマ	Stachys aspera var. japonica
Lamiaceae	シソ	チョウセンイヌゴマ	Stachys aspera var. japonica
Lamiaceae	シソ	ベニイヌゴマ	Stachys coccinea
Lamiaceae	シソ	タイリンカッコウ	Stachys grandiflora
Lamiaceae	シソ	ワタチョロギ	Stachys lanata
Lamiaceae	シソ	ナガバヤブチョロギ	Stachys oblongifolia
Lamiaceae	シソ	コナガバヤブチョロギ	Stachys oblongifolia
Lamiaceae	シソ	シロナガヤブチョロギ	Stachys oblongifolia
Lamiaceae	シソ	ワタイヌゴマ	Stachys olympica
Lamiaceae	シソ	オトメイヌゴマ	Stachys palustris
Lamiaceae	シソ	ギョウトクイヌゴマ	Stachys palustris
Lamiaceae	シソ	ケオトメイヌゴマ	Stachys palustris var. pilosa
Lamiaceae	シソ	イヌゴマ	Stachys riederi var. hispidula
Lamiaceae	シソ	タイリクイヌゴマ	Stachys riederi var. hispidula
Lamiaceae	シソ	チョロギダマシ	Stachys riederi var. hispidula
Lamiaceae	シソ	ホソバイヌゴマ	Stachys riederi var. hispidula f. angustifolia
Lamiaceae	シソ	タイリクホソバイヌゴマ	Stachys riederi var. hispidula f. angustifolia
Lamiaceae	シソ	シロバナイヌゴマ	Stachys riederi var. hispidula f. leucantha
Lamiaceae	シソ	ケナシイヌゴマ	Stachys riederi var. japonica
Lamiaceae	シソ	チョウセンイヌゴマ	Stachys riederi var. japonica
Lamiaceae	シソ	ホソバケナシイヌゴマ	Stachys riederi var. japonica f. harana
Lamiaceae	シソ	エゾイヌゴマ	Stachys riederi var. riederi
Lamiaceae	シソ	アラゲイヌゴマ	Stachys riederi var. riederi
Lamiaceae	シソ	チョロギ	Stachys sieboldii
Lamiaceae	シソ	ヤエヤマスズコウジュ	Suzukia luchuensis
Lamiaceae	シソ	ヨナクニシキクンソウ	Suzukia luchuensis
Lamiaceae	シソ	シキクンソウ	Suzukia shikikunensis
Lamiaceae	シソ	チーク	Tectona grandis
Lamiaceae	シソ	チークノキ	Tectona grandis
Lamiaceae	シソ	フブキバナ	Tetradenia riparia
Lamiaceae	シソ	キライソウ	Teucrium bidentatum
Lamiaceae	シソ	ニガクサ	Teucrium japonicum
Lamiaceae	シソ	ケニガクサ	Teucrium japonicum f. hispidovillosum
Lamiaceae	シソ	アラゲニガクサ	Teucrium pilosum
Lamiaceae	シソ	タイワンニガクサ	Teucrium taiwanianum
Lamiaceae	シソ	テイネニガクサ	Teucrium teinense
Lamiaceae	シソ	チョウセンニガクサ	Teucrium ussuriense
Lamiaceae	シソ	マンシュウニガクサ	Teucrium ussuriense
Lamiaceae	シソ	エゾニガクサ	Teucrium veronicoides
Lamiaceae	シソ	ヒメニガクサ	Teucrium veronicoides
Lamiaceae	シソ	イヌニガクサ	Teucrium veronicoides var. brachytrichum
Lamiaceae	シソ	エゾニガクサ	Teucrium veronicoides var. veronicoides
Lamiaceae	シソ	ヒメニガクサ	Teucrium veronicoides var. veronicoides
Lamiaceae	シソ	ツルニガクサ	Teucrium viscidum var. miquelianum
Lamiaceae	シソ	センナシツルニガクサ	Teucrium viscidum var. nepetoides
Lamiaceae	シソ	コニガクサ	Teucrium viscidum var. viscidum
Lamiaceae	シソ	コツルニガクサ	Teucrium viscidum var. viscidum
Lamiaceae	シソ	ツルイヌチョロギ	Teucrium viscidum var. viscidum
Lamiaceae	シソ	コウアンジャコウソウ	Thymus amurensis
Lamiaceae	シソ	スナジジャコウソウ	Thymus mongolicus
Lamiaceae	シソ	コウガイジャコウソウ	Thymus przewalskii
Lamiaceae	シソ	ケジャコウソウ	Thymus przewalskii
Lamiaceae	シソ	シラゲジャコウソウ	Thymus przewalskii
Lamiaceae	シソ	イブキジャコウソウ	Thymus quinquecostatus
Lamiaceae	シソ	イワジャコウソウ	Thymus quinquecostatus
Lamiaceae	シソ	ナンマンジャコウソウ	Thymus quinquecostatus
Lamiaceae	シソ	シロバナイブキジャコウソウ	Thymus quinquecostatus f. albiflorus
Lamiaceae	シソ	ハマジャコウソウ	Thymus quinquecostatus f. maritimus
Lamiaceae	シソ	ヒメヒャクリコウ	Thymus quinquecostatus var. canescens
Lamiaceae	シソ	イブキジャコウソウ	Thymus quinquecostatus var. ibukiensis
Lamiaceae	シソ	イワジャコウソウ	Thymus quinquecostatus var. ibukiensis
Lamiaceae	シソ	ナンマンジャコウソウ	Thymus quinquecostatus var. ibukiensis
Lamiaceae	シソ	シロバナイブキジャコウソウ	Thymus quinquecostatus var. ibukiensis f. albiflorus
Lamiaceae	シソ	タケシマジャコウソウ	Thymus quinquecostatus var. magnus
Lamiaceae	シソ	イブキジャコウソウ	Thymus quinquecostatus var. quinquecostatus
Lamiaceae	シソ	イワジャコウソウ	Thymus quinquecostatus var. quinquecostatus
Lamiaceae	シソ	ナンマンジャコウソウ	Thymus quinquecostatus var. quinquecostatus
Lamiaceae	シソ	タチジャコウソウ	Thymus vulgaris
Lamiaceae	シソ	キダチヒャクリコウ	Thymus vulgaris
Lamiaceae	シソ	タイム	Thymus vulgaris
Lamiaceae	シソ	チームソウ	Thymus vulgaris
Lamiaceae	シソ	カリガネソウ	Tripora divaricata
Lamiaceae	シソ	ホカケソウ	Tripora divaricata
Lamiaceae	シソ	セイヨウニンジンボク	Vitex agunus-castus
Lamiaceae	シソ	ヤエヤマハマゴウ	Vitex bicolor
Lamiaceae	シソ	ヒトツバニンジンボク	Vitex cofassus
Lamiaceae	シソ	アビオクル	Vitex cofassus
Lamiaceae	シソ	ナンヨウオオニンジンボク	Vitex glabrata
Lamiaceae	シソ	ニンジンボク	Vitex negundo var. cannabifolia
Lamiaceae	シソ	クサニンジンボク	Vitex negundo var. incisa
Lamiaceae	シソ	タイワンニンジンボク	Vitex negundo var. negundo
Lamiaceae	シソ	オオニンジンボク	Vitex quinata
Lamiaceae	シソ	ハマゴウ	Vitex rotundifolia
Lamiaceae	シソ	ハマハヒ	Vitex rotundifolia
Lamiaceae	シソ	シロバナハマゴウ	Vitex rotundifolia f. albescens
Lamiaceae	シソ	カワリバハマゴウ	Vitex rotundifolia f. heterophylla
Lamiaceae	シソ	シロタエハマゴウ	Vitex rotundifolia f. leucostachya
Lamiaceae	シソ	シロバナハマゴウ	Vitex rotundifolia f. leucostachya
Lamiaceae	シソ	モモイロハマゴウ	Vitex rotundifolia f. rosea
Lamiaceae	シソ	ハマゴウ	Vitex rotundifolia var. rotundifolia
Lamiaceae	シソ	ハマハヒ	Vitex rotundifolia var. rotundifolia
Lamiaceae	シソ	ミツバハマゴウ	Vitex trifolia
Lamiaceae	シソ	タチハマゴウ	Vitex trifolia
Lamiaceae	シソ	シルフーキ	Vitex trifolia
Lamiaceae	シソ	ヤエヤマハマゴウ	Vitex trifolia var. bicolor
Lamiaceae	シソ	ミツバハマゴウ	Vitex trifolia var. trifolia
Lamiaceae	シソ	イボタクサギ	Volkameria inermis
Lamiaceae	シソ	ガシャンギ	Volkameria inermis
Lamiaceae	シソ	コバノクサギ	Volkameria inermis
Mazaceae	サギゴケ	タカネサギゴケ	Mazus alpinus
Mazaceae	サギゴケ	セイタカサギゴケ	Mazus fauriei
Mazaceae	サギゴケ	ヒメサギゴケ	Mazus goodenifolius
Mazaceae	サギゴケ	ヒメサギゴケ	Mazus goodeniifolius
Mazaceae	サギゴケ	サギゴケ	Mazus miquelii
Mazaceae	サギゴケ	ムラサキサギゴケ	Mazus miquelii
Mazaceae	サギゴケ	ヤマサギゴケ	Mazus miquelii
Mazaceae	サギゴケ	シロバナサギゴケ	Mazus miquelii f. albiflorus
Mazaceae	サギゴケ	サギシバ	Mazus miquelii f. albiflorus
Mazaceae	サギゴケ	サギゴケ	Mazus miquelii f. albiflorus
Mazaceae	サギゴケ	ジャカゴソウ	Mazus miquelii f. contractus
Mazaceae	サギゴケ	モモイロサギゴケ	Mazus miquelii f. roseus
Mazaceae	サギゴケ	ヤマサギゴケ	Mazus miquelii f. rotundifolius
Mazaceae	サギゴケ	トキワハゼ	Mazus pumilus
Mazaceae	サギゴケ	シロバナトキワハゼ	Mazus pumilus f. senanensis
Mazaceae	サギゴケ	カワセミソウ	Mazus quadriprotuberans
Mazaceae	サギゴケ	タチサギゴケ	Mazus stachydifolius
Phrymaceae	ハエドクソウ	ベニバナミゾホオズキ	Erythranthe cardinalis
Phrymaceae	ハエドクソウ	セイタカミゾホオズキ	Erythranthe guttata
Phrymaceae	ハエドクソウ	アンキーフラワー	Erythranthe guttata
Phrymaceae	ハエドクソウ	ミゾホオズキ	Erythranthe inflata
Phrymaceae	ハエドクソウ	ニシキミゾホオズキ	Erythranthe lutea
Phrymaceae	ハエドクソウ	ニオイミゾホオズキ	Erythranthe moschata
Phrymaceae	ハエドクソウ	タイワンミゾホオズキ	Erythranthe nepalensis
Phrymaceae	ハエドクソウ	オオバミゾホオズキ	Erythranthe sessilifolia
Phrymaceae	ハエドクソウ	ヒメミゾホオズキ	Erythranthe tenella
Phrymaceae	ハエドクソウ	ハビコリハコベ	Glossostigma elatinoides
Phrymaceae	ハエドクソウ	スズメハコベ	Microcarpaea minima
Phrymaceae	ハエドクソウ	スズメノハコベ	Microcarpaea minima
Phrymaceae	ハエドクソウ	ニシキミゾホオズキモドキ	Mimulus × hybridus
Phrymaceae	ハエドクソウ	ミゾホオズキ	Mimulus nepalensis
Phrymaceae	ハエドクソウ	ヒマラヤミゾホオズキ	Mimulus nepalensis
Phrymaceae	ハエドクソウ	オオバミゾホオズキ	Mimulus sessilifolius
Phrymaceae	ハエドクソウ	ハエドクソウ	Phryma esquirolii
Phrymaceae	ハエドクソウ	チャボハエドクソウ	Phryma esquirolii
Phrymaceae	ハエドクソウ	アメリカハエドクソウ	Phryma leptostachya
Phrymaceae	ハエドクソウ	ナガバハエドクソウ	Phryma leptostachya subsp. asiatica f. oblongifolia
Phrymaceae	ハエドクソウ	ハエドクソウ	Phryma leptostachya subsp. asiatica var. asiatica
Phrymaceae	ハエドクソウ	チャボハエドクソウ	Phryma leptostachya subsp. asiatica var. nana
Phrymaceae	ハエドクソウ	ハエドクソウ	Phryma nana
Phrymaceae	ハエドクソウ	チャボハエドクソウ	Phryma nana
Phrymaceae	ハエドクソウ	ナガバハエドクソウ	Phryma oblongifolia
Phrymaceae	ハエドクソウ	ヒメハエドクソウ	Phryma oblongifolia
Phrymaceae	ハエドクソウ	シロバナナガバハエドクソウ	Phryma oblongifolia
Paulowniaceae	キリ	タカサゴギリ	Paulownia × taiwanensis
Paulowniaceae	キリ	ココノエギリ	Paulownia fortunei
Paulowniaceae	キリ	ミカドギリ	Paulownia fortunei
Paulowniaceae	キリ	シナギリ	Paulownia fortunei
Paulowniaceae	キリ	タイワンギリ	Paulownia kawakamii
Paulowniaceae	キリ	キリ	Paulownia tomentosa
Paulowniaceae	キリ	シロバナノキリ	Paulownia tomentosa f. virginea
Orobanchaceae	ハマウツボ	ナンバンギセル	Aeginetia indica
Orobanchaceae	ハマウツボ	オモイグサ	Aeginetia indica
Orobanchaceae	ハマウツボ	タイワンギセル	Aeginetia indica
Orobanchaceae	ハマウツボ	ヒメナンバンギセル	Aeginetia indica
Orobanchaceae	ハマウツボ	ムニンギセル	Aeginetia indica
Orobanchaceae	ハマウツボ	ナンバンギセル	Aeginetia indica var. indica
Orobanchaceae	ハマウツボ	オモイグサ	Aeginetia indica var. indica
Orobanchaceae	ハマウツボ	ムニンギセル	Aeginetia indica var. indica
Orobanchaceae	ハマウツボ	タイワンギセル	Aeginetia indica var. indica
Orobanchaceae	ハマウツボ	ヒメナンバンギセル	Aeginetia indica var. sekimotoana
Orobanchaceae	ハマウツボ	オオナンバンギセル	Aeginetia sinensis
Orobanchaceae	ハマウツボ	ヤマナンバンギセル	Aeginetia sinensis
Orobanchaceae	ハマウツボ	シロバナオオナンバンギセル	Aeginetia sinensis f. albiflora
Orobanchaceae	ハマウツボ	アメリカウンランモドキ	Agalinis heterophylla
Orobanchaceae	ハマウツボ	ヒロハゴマクサ	Alectra avensis
Orobanchaceae	ハマウツボ	ベニヒキヨモギ	Bellardia latifolia
Orobanchaceae	ハマウツボ	ヒサウチソウ	Bellardia trixago
Orobanchaceae	ハマウツボ	セイヨウヒキヨモギ	Bellardia viscosa
Orobanchaceae	ハマウツボ	ゴマクサモドキ	Bellardia viscosa
Orobanchaceae	ハマウツボ	シマオニク	Boschniakia himalaica
Orobanchaceae	ハマウツボ	ヒマラヤオニク	Boschniakia himalaica
Orobanchaceae	ハマウツボ	オニク	Boschniakia rossica
Orobanchaceae	ハマウツボ	キムラタケ	Boschniakia rossica
Orobanchaceae	ハマウツボ	ミヤマガラガラ	Castilleja pallida
Orobanchaceae	ハマウツボ	カステリソウ	Castilleja pallida
Orobanchaceae	ハマウツボ	タイマツグサ	Castilleja pallida
Orobanchaceae	ハマウツボ	ゴマクサ	Centranthera cochinchinensis subsp. lutea
Orobanchaceae	ハマウツボ	シロバナゴマクサ	Centranthera cochinchinensis subsp. lutea f. alba
Orobanchaceae	ハマウツボ	ゴマクサ	Centranthera cochinchinensis var. lutea
Orobanchaceae	ハマウツボ	シロバナゴマクサ	Centranthera cochinchinensis var. lutea f. alba
Orobanchaceae	ハマウツボ	ニクジュヨウ	Cistanche deserticola
Orobanchaceae	ハマウツボ	ホンオニク	Cistanche deserticola
Orobanchaceae	ハマウツボ	ウスギヌソウ	Cymbaria daurica
Orobanchaceae	ハマウツボ	アムールコゴメグサ	Euphrasia amurensis
Orobanchaceae	ハマウツボ	トゲトゲコゴメグサ	Euphrasia coreana
Orobanchaceae	ハマウツボ	チョウセンヒナコゴメグサ	Euphrasia coreanalpina
Orobanchaceae	ハマウツボ	ハチジョウコゴメグサ	Euphrasia hachijoensis
Orobanchaceae	ハマウツボ	ケコゴメグサ	Euphrasia hirtella var. paupera
Orobanchaceae	ハマウツボ	イブキコゴメグサ	Euphrasia insignis subsp. iinumae
Orobanchaceae	ハマウツボ	コゴメグサ	Euphrasia insignis subsp. iinumae
Orobanchaceae	ハマウツボ	イズコゴメグサ	Euphrasia insignis subsp. iinumae var. idzuensis
Orobanchaceae	ハマウツボ	イブキコゴメグサ	Euphrasia insignis subsp. iinumae var. iinumae
Orobanchaceae	ハマウツボ	コゴメグサ	Euphrasia insignis subsp. iinumae var. iinumae
Orobanchaceae	ハマウツボ	キュウシュウコゴメグサ	Euphrasia insignis subsp. iinumae var. kiusiana
Orobanchaceae	ハマウツボ	トサコゴメグサ	Euphrasia insignis subsp. iinumae var. makinoi
Orobanchaceae	ハマウツボ	トサノコゴメグサ	Euphrasia insignis subsp. iinumae var. makinoi
Orobanchaceae	ハマウツボ	ミヤマコゴメグサ	Euphrasia insignis subsp. insignis
Orobanchaceae	ハマウツボ	ダイセンコゴメグサ	Euphrasia insignis subsp. insignis var. daisenensis
Orobanchaceae	ハマウツボ	ミヤマコゴメグサ	Euphrasia insignis subsp. insignis var. insignis
Orobanchaceae	ハマウツボ	ホソバコゴメグサ	Euphrasia insignis subsp. insignis var. japonica
Orobanchaceae	ハマウツボ	マルバコゴメグサ	Euphrasia insignis subsp. insignis var. nummularia
Orobanchaceae	ハマウツボ	オオミコゴメグサ	Euphrasia insignis subsp. insignis var. omiensis
Orobanchaceae	ハマウツボ	オウミコゴメグサ	Euphrasia insignis subsp. insignis var. omiensis
Orobanchaceae	ハマウツボ	マツラコゴメグサ	Euphrasia insignis subsp. insignis var. pubigera
Orobanchaceae	ハマウツボ	サドコゴメグサ	Euphrasia insignis subsp. insignis var. sadoensis
Orobanchaceae	ハマウツボ	トガクシコゴメグサ	Euphrasia insignis subsp. insignis var. togakusiensis
Orobanchaceae	ハマウツボ	コケコゴメグサ	Euphrasia kisoalpina
Orobanchaceae	ハマウツボ	ヒメコゴメグサ	Euphrasia matsumurae
Orobanchaceae	ハマウツボ	コバノコゴメグサ	Euphrasia matsumurae
Orobanchaceae	ハマウツボ	センナシヒメコゴメグサ	Euphrasia matsumurae f. eglandulosa
Orobanchaceae	ハマウツボ	タチコゴメグサ	Euphrasia maximowiczii
Orobanchaceae	ハマウツボ	ミチノクコゴメグサ	Euphrasia maximowiczii var. arcuata
Orobanchaceae	ハマウツボ	シライワコゴメグサ	Euphrasia maximowiczii var. calcarea
Orobanchaceae	ハマウツボ	タチコゴメグサ	Euphrasia maximowiczii var. maximowiczii
Orobanchaceae	ハマウツボ	エゾコゴメグサ	Euphrasia maximowiczii var. yezoensis
Orobanchaceae	ハマウツボ	ナヨナヨコゴメグサ	Euphrasia microphylla
Orobanchaceae	ハマウツボ	イシヅチコゴメグサ	Euphrasia microphylla
Orobanchaceae	ハマウツボ	チシマコゴメグサ	Euphrasia mollis
Orobanchaceae	ハマウツボ	カラフトコゴメグサ	Euphrasia mollis var. pseudomollis
Orobanchaceae	ハマウツボ	ツクシコゴメグサ	Euphrasia multifolia
Orobanchaceae	ハマウツボ	イナコゴメグサ	Euphrasia multifolia var. inaensis
Orobanchaceae	ハマウツボ	クモイコゴメグサ	Euphrasia multifolia var. kirisimana
Orobanchaceae	ハマウツボ	ツクシコゴメグサ	Euphrasia multifolia var. multifolia
Orobanchaceae	ハマウツボ	ナンココゴメグサ	Euphrasia nankotaizanensis
Orobanchaceae	ハマウツボ	タイザンコゴメグサ	Euphrasia nankotaizanensis
Orobanchaceae	ハマウツボ	ダッタンコゴメグサ	Euphrasia pectinata
Orobanchaceae	ハマウツボ	コウライコゴメグサ	Euphrasia pectinata subsp. simplex
Orobanchaceae	ハマウツボ	エゾノダッタンコゴメグサ	Euphrasia pectinata var. obtusiserrata
Orobanchaceae	ハマウツボ	アイヌコゴメグサ	Euphrasia pectinata var. obtusiserrata
Orobanchaceae	ハマウツボ	カラフトコゴメグサ	Euphrasia pseudomollis
Orobanchaceae	ハマウツボ	フセンコゴメグサ	Euphrasia retrotricha
Orobanchaceae	ハマウツボ	タロココゴメグサ	Euphrasia tarokoana
Orobanchaceae	ハマウツボ	ネバリコゴメグサ	Euphrasia transmorrisonensis var. durietziana
Orobanchaceae	ハマウツボ	ニイタカコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	イッスンコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	ダイブコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	ノウコウコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	フタスジコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	ヤマコゴメグサ	Euphrasia transmorrisonensis var. transmorrisonensis
Orobanchaceae	ハマウツボ	ヒナコゴメグサ	Euphrasia yabeana
Orobanchaceae	ハマウツボ	ヤマウツボ	Lathraea japonica
Orobanchaceae	ハマウツボ	ゲンジウツボ	Lathraea japonica
Orobanchaceae	ハマウツボ	ヤマウツボ	Lathraea japonica var. japonica
Orobanchaceae	ハマウツボ	ゲンジウツボ	Lathraea japonica var. japonica
Orobanchaceae	ハマウツボ	ケヤマウツボ	Lathraea japonica var. miqueliana
Orobanchaceae	ハマウツボ	シロケヤマウツボ	Lathraea japonica var. miqueliana f. alba
Orobanchaceae	ハマウツボ	タカネママコナ	Melampyrum laxum var. arcuatum
Orobanchaceae	ハマウツボ	キバナママコナ	Melampyrum laxum var. arcuatum
Orobanchaceae	ハマウツボ	シコクママコナ	Melampyrum laxum var. laxum
Orobanchaceae	ハマウツボ	ウバママコナ	Melampyrum laxum var. laxum
Orobanchaceae	ハマウツボ	ウバママコグサ	Melampyrum laxum var. laxum
Orobanchaceae	ハマウツボ	ミヤジマママコナ	Melampyrum laxum var. laxum f. edentatum
Orobanchaceae	ハマウツボ	シロバナシコクママコナ	Melampyrum laxum var. laxum f. leucanthum
Orobanchaceae	ハマウツボ	ミヤマママコナ	Melampyrum laxum var. nikkoense
Orobanchaceae	ハマウツボ	シロバナミヤマママコナ	Melampyrum laxum var. nikkoense f. albiflorum
Orobanchaceae	ハマウツボ	ヤクシマママコナ	Melampyrum laxum var. yakusimense
Orobanchaceae	ハマウツボ	オオママコナ	Melampyrum macranthum
Orobanchaceae	ハマウツボ	ママコナ	Melampyrum roseum var. japonicum
Orobanchaceae	ハマウツボ	メママコナ	Melampyrum roseum var. japonicum
Orobanchaceae	ハマウツボ	シロバナママコナ	Melampyrum roseum var. japonicum f. leucanthum
Orobanchaceae	ハマウツボ	マルバママコナ	Melampyrum roseum var. ovalifolium
Orobanchaceae	ハマウツボ	シロバナマルバママコナ	Melampyrum roseum var. ovalifolium f. albiflorum
Orobanchaceae	ハマウツボ	ツシマママコナ	Melampyrum roseum var. roseum
Orobanchaceae	ハマウツボ	スジゲツシマママコナ	Melampyrum roseum var. roseum
Orobanchaceae	ハマウツボ	シロバナツシマママコナ	Melampyrum roseum var. roseum f. albiflorum
Orobanchaceae	ハマウツボ	ホソバママコナ	Melampyrum setaceum
